ts,level,online,restores
1786570976.243,66.9,1,27
1786570977.263,66.9,1,27
1786570978.286,66.9,1,27
1786570979.307,66.9,1,27
1786570980.329,66.9,1,27
1786570981.353,66.9,1,27
1786570982.374,66.9,1,27
1786570983.393,66.9,1,27
1786570984.415,66.9,1,27
1786570985.433,66.9,1,27
1786570986.458,66.9,1,27
1786570987.480,66.9,1,27
1786570988.505,66.9,1,27
1786570989.526,66.9,1,27
1786570990.545,66.9,1,27
1786570991.564,66.9,1,27
1786570992.586,66.9,1,27
1786570993.607,66.9,1,27
1786570994.631,66.9,1,27
1786570995.648,66.9,1,27
1786570996.673,66.9,1,27
1786570997.692,66.9,1,27
1786570998.711,66.9,1,27
1786570999.729,66.9,1,27
1786571000.753,66.9,1,27
1786571001.774,66.9,1,27
1786571002.797,66.9,1,27
1786571003.817,66.9,1,27
1786571004.838,66.9,1,27
1786571005.860,66.9,1,27
1786571006.879,66.9,1,27
1786571007.899,66.9,1,27
1786571008.918,66.9,1,27
1786571009.942,66.9,1,27
1786571010.965,66.9,1,27
1786571011.987,66.9,1,27
1786571013.009,66.9,1,27
1786571014.029,66.9,1,27
1786571015.048,66.9,1,27
1786571016.068,66.9,1,27
1786571017.092,66.9,1,27
1786571018.114,66.9,1,27
1786571019.134,66.9,1,27
1786571020.158,66.9,1,27
1786571021.178,66.9,1,27
1786571022.203,66.9,1,27
1786571023.224,66.9,1,27
1786571024.247,66.9,1,27
1786571025.270,66.9,1,27
1786571026.289,66.9,1,27
1786571027.309,66.9,1,27
1786571028.334,66.9,1,27
1786571029.360,66.9,1,27
1786571030.382,66.9,1,27
1786571031.402,66.9,1,27
1786571032.427,66.9,1,27
1786571033.445,66.9,1,27
1786571034.468,66.9,1,27
1786571035.491,66.9,1,27
1786571036.514,66.9,1,27
1786571037.537,66.9,1,27
1786571038.557,66.9,1,27
1786571039.578,66.9,1,27
1786571040.602,66.9,1,27
1786571041.624,66.9,1,27
1786571042.648,66.9,1,27
1786571043.674,66.9,1,27
1786571044.694,66.9,1,27
1786571045.721,66.9,1,27
1786571046.740,66.9,1,27
1786571047.762,66.9,1,27
1786571048.786,66.9,1,27
1786571049.806,66.9,1,27
1786571050.827,66.9,1,27
1786571051.847,66.9,1,27
1786571052.874,66.9,1,27
1786571053.899,66.9,1,27
1786571054.920,66.9,1,27
1786571055.937,66.9,1,27
1786571056.957,66.9,1,27
1786571057.977,66.9,1,27
1786571058.997,66.9,1,27
1786571060.018,66.9,1,27
1786571061.037,66.9,1,27
1786571062.057,66.9,1,27
1786571063.082,66.9,1,27
1786571064.101,66.9,1,27
1786571065.128,66.9,1,27
1786571066.147,66.9,1,27
1786571067.164,66.9,1,27
1786571068.182,66.9,1,27
1786571069.201,66.9,1,27
1786571070.226,66.9,1,27
1786571071.250,66.9,1,27
1786571072.271,66.9,1,27
1786571073.295,66.9,1,27
1786571074.317,66.9,1,27
1786571075.342,66.9,1,27
1786571076.359,66.9,1,27
1786571077.383,66.9,1,27
1786571078.403,66.9,1,27
1786571079.425,66.9,1,27
1786571080.442,66.9,1,27
1786571081.459,66.9,1,27
1786571082.478,66.9,1,27
1786571083.500,66.9,1,27
1786571084.522,66.9,1,27
1786571085.542,66.9,1,27
1786571086.562,66.9,1,27
1786571087.587,66.9,1,27
1786571088.609,66.9,1,27
1786571089.635,66.9,1,27
1786571090.656,66.9,1,27
1786571091.680,66.9,1,27
1786571092.704,66.9,1,27
1786571093.724,66.9,1,27
1786571094.748,66.9,1,27
1786571095.768,66.9,1,27
1786571096.791,66.9,1,27
1786571097.816,66.9,1,27
1786571098.839,66.9,1,27
1786571099.859,66.9,1,27
1786571100.882,66.9,1,27
1786571101.901,66.9,1,27
1786571102.924,66.9,1,27
1786571103.942,66.9,1,27
1786571104.960,66.9,1,27
1786571105.981,66.9,1,27
1786571107.000,66.9,1,27
1786571108.024,66.9,1,27
1786571109.045,66.9,1,27
1786571110.068,66.9,1,27
1786571111.089,66.9,1,27
1786571112.112,66.9,1,27
1786571113.135,66.9,1,27
1786571114.158,66.9,1,27
1786571115.178,66.9,1,27
1786571116.199,66.9,1,27
1786571117.220,66.9,1,27
1786571118.242,66.9,1,27
1786571119.267,66.9,1,27
1786571120.292,66.9,1,27
1786571121.314,66.9,1,27
1786571122.335,66.9,1,27
1786571123.355,66.9,1,27
1786571124.376,66.9,1,27
1786571125.396,66.9,1,27
1786571126.418,66.9,1,27
1786571127.444,66.9,1,27
1786571128.465,66.9,1,27
1786571129.483,66.9,1,27
1786571130.505,66.9,1,27
1786571131.524,66.9,1,27
1786571132.550,66.9,1,27
1786571133.571,66.9,1,27
1786571134.597,66.9,1,27
1786571135.622,66.9,1,27
1786571136.647,66.9,1,27
1786571137.665,66.9,1,27
1786571138.689,66.9,1,27
1786571139.711,66.9,1,27
1786571140.735,66.9,1,27
1786571141.760,66.9,1,27
1786571142.780,66.9,1,27
1786571143.804,66.9,1,27
1786571144.828,66.9,1,27
1786571145.852,66.9,1,27
1786571146.877,66.9,1,27
1786571147.900,66.9,1,27
1786571148.924,66.9,1,27
1786571149.942,66.9,1,27
1786571150.962,66.9,1,27
1786571151.986,66.9,1,27
1786571153.012,66.9,1,27
1786571154.036,66.9,1,27
1786571155.055,66.9,1,27
1786571156.080,66.9,1,27
1786571157.100,66.9,1,27
1786571158.119,66.9,1,27
1786571159.141,66.9,1,27
1786571160.165,66.9,1,27
1786571161.190,66.9,1,27
1786571162.209,66.9,1,27
1786571163.235,66.9,1,27
1786571164.255,66.9,1,27
1786571165.274,66.9,1,27
1786571166.296,66.9,1,27
1786571167.316,66.9,1,27
1786571168.338,66.9,1,27
1786571169.359,66.9,1,27
1786571170.379,66.9,1,27
1786571171.400,66.9,1,27
1786571172.422,66.9,1,27
1786571173.443,66.9,1,27
1786571174.465,66.9,1,27
1786571175.491,66.9,1,27
1786571176.515,66.9,1,27
1786571177.534,66.9,1,27
1786571178.555,66.9,1,27
1786571179.577,66.9,1,27
1786571180.598,66.9,1,27
1786571181.623,66.9,1,27
1786571182.646,66.9,1,27
1786571183.672,66.9,1,27
1786571184.697,66.9,1,27
1786571185.721,66.9,1,27
1786571186.742,66.9,1,27
1786571187.760,66.9,1,27
1786571188.779,66.9,1,27
1786571189.804,66.9,1,27
1786571190.822,66.9,1,27
1786571191.842,66.9,1,27
1786571192.860,66.9,1,27
1786571193.881,66.9,1,27
1786571194.901,66.9,1,27
1786571195.922,66.9,1,27
1786571196.947,66.9,1,27
1786571197.973,66.9,1,27
1786571198.993,66.9,1,27
1786571200.015,66.9,1,27
1786571201.039,66.9,1,27
1786571202.058,66.9,1,27
1786571203.081,66.9,1,27
1786571204.105,66.9,1,27
1786571205.125,66.9,1,27
1786571206.148,66.9,1,27
1786571207.173,66.9,1,27
1786571208.198,66.9,1,27
1786571209.222,66.9,1,27
1786571210.249,66.9,1,27
1786571211.271,66.9,1,27
1786571212.296,66.9,1,27
1786571213.316,66.9,1,27
1786571214.338,66.9,1,27
1786571215.364,66.9,1,27
1786571216.386,66.9,1,27
1786571217.411,66.9,1,27
1786571218.437,66.9,1,27
1786571219.460,66.9,1,27
1786571220.481,66.9,1,27
1786571221.504,66.9,1,27
1786571222.528,66.9,1,27
1786571223.548,66.9,1,27
1786571224.568,66.9,1,27
1786571225.588,66.9,1,27
1786571226.609,66.9,1,27
1786571227.627,66.9,1,27
1786571228.651,66.9,1,27
1786571229.671,66.9,1,27
1786571230.693,66.9,1,27
1786571231.710,66.9,1,27
1786571232.736,66.9,1,27
1786571233.761,66.9,1,27
1786571234.781,66.9,1,27
1786571235.805,66.9,1,27
1786571236.825,66.9,1,27
1786571237.847,66.9,1,27
1786571238.868,66.9,1,27
1786571239.894,66.9,1,27
1786571240.918,66.9,1,27
1786571241.938,66.9,1,27
1786571242.962,66.9,1,27
1786571243.980,66.9,1,27
1786571245.006,66.9,1,27
1786571246.034,66.9,1,27
1786571247.055,66.9,1,27
1786571248.074,66.9,1,27
1786571249.095,66.9,1,27
1786571250.114,66.9,1,27
1786571251.133,66.9,1,27
1786571252.157,66.9,1,27
1786571253.178,66.9,1,27
1786571254.203,66.9,1,27
1786571255.224,66.9,1,27
1786571256.246,66.9,1,27
1786571257.269,66.9,1,27
1786571258.288,66.9,1,27
1786571259.308,66.9,1,27
1786571260.327,66.9,1,27
1786571261.345,66.9,1,27
1786571262.366,66.9,1,27
1786571263.390,66.9,1,27
1786571264.414,66.9,1,27
1786571265.439,66.9,1,27
1786571266.458,66.9,1,27
1786571267.476,66.9,1,27
1786571268.502,66.9,1,27
1786571269.522,66.9,1,27
1786571270.547,66.9,1,27
1786571271.570,66.9,1,27
1786571272.590,66.9,1,27
1786571273.609,66.9,1,27
1786571274.630,66.9,1,27
1786571275.652,66.9,1,27
1786571276.673,66.9,1,27
1786571277.697,66.9,1,27
1786571278.731,66.9,1,27
1786571279.752,66.9,1,27
1786571280.774,66.9,1,27
1786571281.795,66.9,1,27
1786571282.821,66.9,1,27
1786571283.842,66.9,1,27
1786571284.867,66.9,1,27
1786571285.887,66.9,1,27
1786571286.914,66.9,1,27
1786571287.934,66.9,1,27
1786571288.958,66.9,1,27
1786571289.982,66.9,1,27
1786571291.004,66.9,1,27
1786571292.023,66.9,1,27
1786571293.043,66.9,1,27
1786571294.060,66.9,1,27
1786571295.083,66.9,1,27
1786571296.104,66.9,1,27
1786571297.127,66.9,1,27
1786571298.149,66.9,1,27
1786571299.173,66.9,1,27
1786571300.199,66.9,1,27
1786571301.224,66.9,1,27
1786571302.249,66.9,1,27
1786571303.273,66.9,1,27
1786571304.297,66.9,1,27
1786571305.323,66.9,1,27
1786571306.344,66.9,1,27
1786571307.366,66.9,1,27
1786571308.387,66.9,1,27
1786571309.407,66.9,1,27
1786571310.426,66.9,1,27
1786571311.447,66.9,1,27
1786571312.469,66.9,1,27
1786571313.490,66.9,1,27
1786571314.511,66.9,1,27
1786571315.535,66.9,1,27
1786571316.557,66.9,1,27
1786571317.579,66.9,1,27
1786571318.600,66.9,1,27
1786571319.627,66.9,1,27
1786571320.647,66.9,1,27
1786571321.670,66.9,1,27
1786571322.692,66.9,1,27
1786571323.714,66.9,1,27
1786571324.733,66.9,1,27
1786571325.752,66.9,1,27
1786571326.778,66.9,1,27
1786571327.802,66.9,1,27
1786571328.829,66.9,1,27
1786571329.848,66.9,1,27
1786571330.874,66.9,1,27
1786571331.893,66.9,1,27
1786571332.912,66.9,1,27
1786571333.933,66.9,1,27
1786571334.954,66.9,1,27
1786571335.979,66.9,1,27
1786571337.000,66.9,1,27
1786571338.020,66.9,1,27
1786571339.045,66.9,1,27
1786571340.066,66.9,1,27
1786571341.090,66.9,1,27
1786571342.109,66.9,1,27
1786571343.132,66.9,1,27
1786571344.152,66.9,1,27
1786571345.172,66.9,1,27
1786571346.194,66.9,1,27
1786571347.215,66.9,1,27
1786571348.236,66.9,1,27
1786571349.258,66.9,1,27
1786571350.275,66.9,1,27
1786571351.295,66.9,1,27
1786571352.317,66.9,1,27
1786571353.341,66.9,1,27
1786571354.365,66.9,1,27
1786571355.387,66.9,1,27
1786571356.407,66.9,1,27
1786571357.428,66.9,1,27
1786571358.452,66.9,1,27
1786571359.473,66.9,1,27
1786571360.495,66.9,1,27
1786571361.519,66.9,1,27
1786571362.544,66.9,1,27
1786571363.568,66.9,1,27
1786571364.590,66.9,1,27
1786571365.613,66.9,1,27
1786571366.643,66.9,1,27
1786571367.667,66.9,1,27
1786571368.688,66.9,1,27
1786571369.706,66.9,1,27
1786571370.730,66.9,1,27
1786571371.753,66.9,1,27
1786571372.775,66.9,1,27
1786571373.799,66.9,1,27
1786571374.823,66.9,1,27
1786571375.847,66.9,1,27
1786571376.873,66.9,1,27
1786571377.891,66.9,1,27
1786571378.911,66.9,1,27
1786571379.935,66.9,1,27
1786571380.957,66.9,1,27
1786571381.979,66.9,1,27
1786571383.005,66.9,1,27
1786571384.030,66.9,1,27
1786571385.050,66.9,1,27
1786571386.071,66.9,1,27
1786571387.093,66.9,1,27
1786571388.115,66.9,1,27
1786571389.138,66.9,1,27
1786571390.157,66.9,1,27
1786571391.175,66.9,1,27
1786571392.194,66.9,1,27
1786571393.214,66.9,1,27
1786571394.237,66.9,1,27
1786571395.261,66.9,1,27
1786571396.282,66.9,1,27
1786571397.304,66.9,1,27
1786571398.324,66.9,1,27
1786571399.347,66.9,1,27
1786571400.370,66.9,1,27
1786571401.393,66.9,1,27
1786571402.413,66.9,1,27
1786571403.438,66.9,1,27
1786571404.463,66.9,1,27
1786571405.485,66.9,1,27
1786571406.509,66.9,1,27
1786571407.533,66.9,1,27
1786571408.557,66.9,1,27
1786571409.576,66.9,1,27
1786571410.596,66.9,1,27
1786571411.616,66.9,1,27
1786571412.635,66.9,1,27
1786571413.656,66.9,1,27
1786571414.682,66.9,1,27
1786571415.706,66.9,1,27
1786571416.731,66.9,1,27
1786571417.755,66.9,1,27
1786571418.777,66.9,1,27
1786571419.796,66.9,1,27
1786571420.814,66.9,1,27
1786571421.835,66.9,1,27
1786571422.855,66.9,1,27
1786571423.875,66.9,1,27
1786571424.897,66.9,1,27
1786571425.917,66.9,1,27
1786571426.939,66.9,1,27
1786571427.960,66.9,1,27
1786571428.982,66.9,1,27
1786571430.006,66.9,1,27
1786571431.025,66.9,1,27
1786571432.045,66.9,1,27
1786571433.069,66.9,1,27
1786571434.088,66.9,1,27
1786571435.113,66.9,1,27
1786571436.137,66.9,1,27
1786571437.156,66.9,1,27
1786571438.178,66.9,1,27
1786571439.198,66.9,1,27
1786571440.219,66.9,1,27
1786571441.242,66.9,1,27
1786571442.266,66.9,1,27
1786571443.290,66.9,1,27
1786571444.310,66.9,1,27
1786571445.331,66.9,1,27
1786571446.353,66.9,1,27
1786571447.375,66.9,1,27
1786571448.396,66.9,1,27
1786571449.419,66.9,1,27
1786571450.442,66.9,1,27
1786571451.463,66.9,1,27
1786571452.489,66.9,1,27
1786571453.510,66.9,1,27
1786571454.532,66.9,1,27
1786571455.553,66.9,1,27
1786571456.571,66.9,1,27
1786571457.589,66.9,1,27
1786571458.611,66.9,1,27
1786571459.634,66.9,1,27
1786571460.659,66.9,1,27
1786571461.684,66.9,1,27
1786571462.703,66.9,1,27
1786571463.723,66.9,1,27
1786571464.754,66.9,1,27
1786571465.776,66.9,1,27
1786571466.798,66.9,1,27
1786571467.824,66.9,1,27
1786571468.845,66.9,1,27
1786571469.865,66.9,1,27
1786571470.885,66.9,1,27
1786571471.907,66.9,1,27
1786571472.925,66.9,1,27
1786571473.948,66.9,1,27
1786571474.966,66.9,1,27
1786571475.986,66.9,1,27
1786571477.012,66.9,1,27
1786571478.034,66.9,1,27
1786571479.054,66.9,1,27
1786571480.081,66.9,1,27
1786571481.102,66.9,1,27
1786571482.124,66.9,1,27
1786571483.150,66.9,1,27
1786571484.171,66.9,1,27
1786571485.196,66.9,1,27
1786571486.216,66.9,1,27
1786571487.241,66.9,1,27
1786571488.264,66.9,1,27
1786571489.283,66.9,1,27
1786571490.302,66.9,1,27
1786571491.327,66.9,1,27
1786571492.350,66.9,1,27
1786571493.371,66.9,1,27
1786571494.393,66.9,1,27
1786571495.417,66.9,1,27
1786571496.437,66.9,1,27
1786571497.460,66.9,1,27
1786571498.481,66.9,1,27
1786571499.501,66.9,1,27
1786571500.522,66.9,1,27
1786571501.540,66.9,1,27
1786571502.562,66.9,1,27
1786571503.582,66.9,1,27
1786571504.603,66.9,1,27
1786571505.626,66.9,1,27
1786571506.649,66.9,1,27
1786571507.670,66.9,1,27
1786571508.692,66.9,1,27
1786571509.717,66.9,1,27
1786571510.738,66.9,1,27
1786571511.757,66.9,1,27
1786571512.780,66.9,1,27
1786571513.802,66.9,1,27
1786571514.823,66.9,1,27
1786571515.845,66.9,1,27
1786571516.869,66.9,1,27
1786571517.888,66.9,1,27
1786571518.910,66.9,1,27
1786571519.930,66.9,1,27
1786571520.951,66.9,1,27
1786571521.971,66.9,1,27
1786571522.990,66.9,1,27
1786571524.009,66.9,1,27
1786571525.027,66.9,1,27
1786571526.046,66.9,1,27
1786571527.073,66.9,1,27
1786571528.093,66.9,1,27
1786571529.112,66.9,1,27
1786571530.134,66.9,1,27
1786571531.156,66.9,1,27
1786571532.181,66.9,1,27
1786571533.202,66.9,1,27
1786571534.223,66.9,1,27
1786571535.245,66.9,1,27
1786571536.267,66.9,1,27
1786571537.288,66.9,1,27
1786571538.314,66.9,1,27
1786571539.340,66.9,1,27
1786571540.363,66.9,1,27
1786571541.383,66.9,1,27
1786571542.405,66.9,1,27
1786571543.429,66.9,1,27
1786571544.450,66.9,1,27
1786571545.469,66.9,1,27
1786571546.492,66.9,1,27
1786571547.518,66.9,1,27
1786571548.544,66.9,1,27
1786571549.565,66.9,1,27
1786571550.588,66.9,1,27
1786571551.609,66.9,1,27
1786571552.631,66.9,1,27
1786571553.653,66.9,1,27
1786571554.678,66.9,1,27
1786571555.704,66.9,1,27
1786571556.727,66.9,1,27
1786571557.747,66.9,1,27
1786571558.768,66.9,1,27
1786571559.790,66.9,1,27
1786571560.815,66.9,1,27
1786571561.836,66.9,1,27
1786571562.859,66.9,1,27
1786571563.885,66.9,1,27
1786571564.910,66.9,1,27
1786571565.930,66.9,1,27
1786571566.950,66.9,1,27
1786571567.973,66.9,1,27
1786571568.996,66.9,1,27
1786571570.020,66.9,1,27
1786571571.040,66.9,1,27
1786571572.064,66.9,1,27
1786571573.088,66.9,1,27
1786571574.111,66.9,1,27
1786571575.133,66.9,1,27
1786571576.154,66.9,1,27
1786571577.179,66.9,1,27
1786571578.200,66.9,1,27
1786571579.225,66.9,1,27
1786571580.248,66.9,1,27
1786571581.269,66.9,1,27
1786571582.289,66.9,1,27
1786571583.310,66.9,1,27
1786571584.330,66.9,1,27
1786571585.350,66.9,1,27
1786571586.372,66.9,1,27
1786571587.391,66.9,1,27
1786571588.411,66.9,1,27
1786571589.432,66.9,1,27
1786571590.458,66.9,1,27
1786571591.477,66.9,1,27
1786571592.496,66.9,1,27
1786571593.522,66.9,1,27
1786571594.547,66.9,1,27
1786571595.571,66.9,1,27
1786571596.595,66.9,1,27
1786571597.620,66.9,1,27
1786571598.641,66.9,1,27
1786571599.660,66.9,1,27
1786571600.680,66.9,1,27
1786571601.702,66.9,1,27
1786571602.723,66.9,1,27
1786571603.743,66.9,1,27
1786571604.764,66.9,1,27
1786571605.787,66.9,1,27
1786571606.806,66.9,1,27
1786571607.825,66.9,1,27
1786571608.851,66.9,1,27
1786571609.872,66.9,1,27
1786571610.898,66.9,1,27
1786571611.919,66.9,1,27
1786571612.941,66.9,1,27
1786571613.968,66.9,1,27
1786571614.989,66.9,1,27
1786571616.010,66.9,1,27
1786571617.035,66.9,1,27
1786571618.057,66.9,1,27
1786571619.076,66.9,1,27
1786571620.098,66.9,1,27
1786571621.123,66.9,1,27
1786571622.143,66.9,1,27
1786571623.163,66.9,1,27
1786571624.184,66.9,1,27
1786571625.206,66.9,1,27
1786571626.230,66.9,1,27
1786571627.255,66.9,1,27
1786571628.279,66.9,1,27
1786571629.304,66.9,1,27
1786571630.325,66.9,1,27
1786571631.347,66.9,1,27
1786571632.368,66.9,1,27
1786571633.391,66.9,1,27
1786571634.414,66.9,1,27
1786571635.439,66.9,1,27
1786571636.464,66.9,1,27
1786571637.483,66.9,1,27
1786571638.501,66.9,1,27
1786571639.527,66.9,1,27
1786571640.550,66.9,1,27
1786571641.576,66.9,1,27
1786571642.599,66.9,1,27
1786571643.617,66.9,1,27
1786571644.637,66.9,1,27
1786571645.657,66.9,1,27
1786571646.682,66.9,1,27
1786571647.706,66.9,1,27
1786571648.724,66.9,1,27
1786571649.743,66.9,1,27
1786571650.765,66.9,1,27
1786571651.789,66.9,1,27
1786571652.812,66.9,1,27
1786571653.831,66.9,1,27
1786571654.852,66.9,1,27
1786571655.877,66.9,1,27
1786571656.902,66.9,1,27
1786571657.934,66.9,1,27
1786571658.957,66.9,1,27
1786571659.976,66.9,1,27
1786571660.995,66.9,1,27
1786571662.015,66.9,1,27
1786571663.036,66.9,1,27
1786571664.055,66.9,1,27
1786571665.076,66.9,1,27
1786571666.096,66.9,1,27
1786571667.117,66.9,1,27
1786571668.140,66.9,1,27
1786571669.164,66.9,1,27
1786571670.186,66.9,1,27
1786571671.207,66.9,1,27
1786571672.226,66.9,1,27
1786571673.251,66.9,1,27
1786571674.273,66.9,1,27
1786571675.294,66.9,1,27
1786571676.313,66.9,1,27
1786571677.335,66.9,1,27
1786571678.355,66.9,1,27
1786571679.376,66.9,1,27
1786571680.395,66.9,1,27
1786571681.417,66.9,1,27
1786571682.440,66.9,1,27
1786571683.463,66.9,1,27
1786571684.484,66.9,1,27
1786571685.505,66.9,1,27
1786571686.529,66.9,1,27
1786571687.551,66.9,1,27
1786571688.569,66.9,1,27
1786571689.592,66.9,1,27
1786571690.617,66.9,1,27
1786571691.640,66.9,1,27
1786571692.660,66.9,1,27
1786571693.680,66.9,1,27
1786571694.702,66.9,1,27
1786571695.724,66.9,1,27
1786571696.745,66.9,1,27
1786571697.771,66.9,1,27
1786571698.794,66.9,1,27
1786571699.815,66.9,1,27
1786571700.837,66.9,1,27
1786571701.857,66.9,1,27
1786571702.878,66.9,1,27
1786571703.903,66.9,1,27
1786571704.923,66.9,1,27
1786571705.947,66.9,1,27
1786571706.965,66.9,1,27
1786571707.986,66.9,1,27
1786571709.004,66.9,1,27
1786571710.028,66.9,1,27
1786571711.053,66.9,1,27
1786571712.074,66.9,1,27
1786571713.097,66.9,1,27
1786571714.119,66.9,1,27
1786571715.144,66.9,1,27
1786571716.163,66.9,1,27
1786571717.188,66.9,1,27
1786571718.212,66.9,1,27
1786571719.236,66.9,1,27
1786571720.261,66.9,1,27
1786571721.280,66.9,1,27
1786571722.299,66.9,1,27
1786571723.325,66.9,1,27
1786571724.351,66.9,1,27
1786571725.371,66.9,1,27
1786571726.397,66.9,1,27
1786571727.419,66.9,1,27
1786571728.442,66.9,1,27
1786571729.461,66.9,1,27
1786571730.479,66.9,1,27
1786571731.503,66.9,1,27
1786571732.523,66.9,1,27
1786571733.543,66.9,1,27
1786571734.563,66.9,1,27
1786571735.581,66.9,1,27
1786571736.601,66.9,1,27
1786571737.625,66.9,1,27
1786571738.647,66.9,1,27
1786571739.667,66.9,1,27
1786571740.693,66.9,1,27
1786571741.720,66.9,1,27
1786571742.740,66.9,1,27
1786571743.762,66.9,1,27
1786571744.781,66.9,1,27
1786571745.808,66.9,1,27
1786571746.834,66.9,1,27
1786571747.854,66.9,1,27
1786571748.877,66.9,1,27
1786571749.898,66.9,1,27
1786571750.919,66.9,1,27
1786571751.941,66.9,1,27
1786571752.964,66.9,1,27
1786571753.987,66.9,1,27
1786571755.007,66.9,1,27
1786571756.031,66.9,1,27
1786571757.050,66.9,1,27
1786571758.071,66.9,1,27
1786571759.090,66.9,1,27
1786571760.109,66.9,1,27
1786571761.129,66.9,1,27
1786571762.164,66.9,1,27
1786571763.190,66.9,1,27
1786571764.209,66.9,1,27
1786571765.230,66.9,1,27
1786571766.251,66.9,1,27
1786571767.271,66.9,1,27
1786571768.292,66.9,1,27
1786571769.310,66.9,1,27
1786571770.331,66.9,1,27
1786571771.352,66.9,1,27
1786571772.374,66.9,1,27
1786571773.393,66.9,1,27
1786571774.415,66.9,1,27
1786571775.441,66.9,1,27
1786571776.465,66.9,1,27
1786571777.488,66.9,1,27
1786571778.512,66.9,1,27
1786571779.536,66.9,1,27
1786571780.554,66.9,1,27
1786571781.576,66.9,1,27
1786571782.599,66.9,1,27
1786571783.623,66.9,1,27
1786571784.642,66.9,1,27
1786571785.660,66.9,1,27
1786571786.683,66.9,1,27
1786571787.703,66.9,1,27
1786571788.724,66.9,1,27
1786571789.748,66.9,1,27
1786571790.773,66.9,1,27
1786571791.797,66.9,1,27
1786571792.820,66.9,1,27
1786571793.842,66.9,1,27
1786571794.862,66.9,1,27
1786571795.883,66.9,1,27
1786571796.905,66.9,1,27
1786571797.926,66.9,1,27
1786571798.947,66.9,1,27
1786571799.971,66.9,1,27
1786571800.994,66.9,1,27
1786571802.019,66.9,1,27
1786571803.037,66.9,1,27
1786571804.059,66.9,1,27
1786571805.079,66.9,1,27
1786571806.101,66.9,1,27
1786571807.122,66.9,1,27
1786571808.145,66.9,1,27
1786571809.166,66.9,1,27
1786571810.186,66.9,1,27
1786571811.208,66.9,1,27
1786571812.230,66.9,1,27
1786571813.255,66.9,1,27
1786571814.280,66.9,1,27
1786571815.302,66.9,1,27
1786571816.325,66.9,1,27
1786571817.349,66.9,1,27
1786571818.374,66.9,1,27
1786571819.399,66.9,1,27
1786571820.420,66.9,1,27
1786571821.441,66.9,1,27
1786571822.467,66.9,1,27
1786571823.486,66.9,1,27
1786571824.512,66.9,1,27
1786571825.531,66.9,1,27
1786571826.552,66.9,1,27
1786571827.574,66.9,1,27
1786571828.595,66.9,1,27
1786571829.621,66.9,1,27
1786571830.645,66.9,1,27
1786571831.666,66.9,1,27
1786571832.690,66.9,1,27
1786571833.710,66.9,1,27
1786571834.734,66.9,1,27
1786571835.759,66.9,1,27
1786571836.781,66.9,1,27
1786571837.803,66.9,1,27
1786571838.824,66.9,1,27
1786571839.845,66.9,1,27
1786571840.868,66.9,1,27
1786571841.888,66.9,1,27
1786571842.910,66.9,1,27
1786571843.932,66.9,1,27
1786571844.954,66.9,1,27
1786571845.979,66.9,1,27
1786571847.000,66.9,1,27
1786571848.020,66.9,1,27
1786571849.038,66.9,1,27
1786571850.062,66.9,1,27
1786571851.084,66.9,1,27
1786571852.104,66.9,1,27
1786571853.125,66.9,1,27
1786571854.146,66.9,1,27
1786571855.168,66.9,1,27
1786571856.193,66.9,1,27
1786571857.215,66.9,1,27
1786571858.237,66.9,1,27
1786571859.256,66.9,1,27
1786571860.278,66.9,1,27
1786571861.298,66.9,1,27
1786571862.320,66.9,1,27
1786571863.345,66.9,1,27
1786571864.366,66.9,1,27
1786571865.390,66.9,1,27
1786571866.413,66.9,1,27
1786571867.433,66.9,1,27
1786571868.453,66.9,1,27
1786571869.473,66.9,1,27
1786571870.497,66.9,1,27
1786571871.519,66.9,1,27
1786571872.537,66.9,1,27
1786571873.559,66.9,1,27
1786571874.581,66.9,1,27
1786571875.601,66.9,1,27
1786571876.619,66.9,1,27
1786571877.641,66.9,1,27
1786571878.665,66.9,1,27
1786571879.692,66.9,1,27
1786571880.715,66.9,1,27
1786571881.741,66.9,1,27
1786571882.762,66.9,1,27
1786571883.786,66.9,1,27
1786571884.806,66.9,1,27
1786571885.831,66.9,1,27
1786571886.851,66.9,1,27
1786571887.871,66.9,1,27
1786571888.891,66.9,1,27
1786571889.909,66.9,1,27
1786571890.932,66.9,1,27
1786571891.950,66.9,1,27
1786571892.969,66.9,1,27
1786571893.994,66.9,1,27
1786571895.014,66.9,1,27
1786571896.036,66.9,1,27
1786571897.061,66.9,1,27
1786571898.082,66.9,1,27
1786571899.104,66.9,1,27
1786571900.122,66.9,1,27
1786571901.143,66.9,1,27
1786571902.167,66.9,1,27
1786571903.188,66.9,1,27
1786571904.208,66.9,1,27
1786571905.232,66.9,1,27
1786571906.254,66.9,1,27
1786571907.280,66.9,1,27
1786571908.305,66.9,1,27
1786571909.328,66.9,1,27
1786571910.350,66.9,1,27
1786571911.374,66.9,1,27
1786571912.394,66.9,1,27
1786571913.411,66.9,1,27
1786571914.431,66.9,1,27
1786571915.452,66.9,1,27
1786571916.476,66.9,1,27
1786571917.498,66.9,1,27
1786571918.524,66.9,1,27
1786571919.546,66.9,1,27
1786571920.569,66.9,1,27
1786571921.590,66.9,1,27
1786571922.616,66.9,1,27
1786571923.636,66.9,1,27
1786571924.660,66.9,1,27
1786571925.681,66.9,1,27
1786571926.702,66.9,1,27
1786571927.721,66.9,1,27
